probability,cost,path,alignment,total,heuristic,queue,states,arcs,sum,num_insert,num_removal,num_update,simple_lp,complex_lp,restart,split_num,trace_length,alignment_length
8.497581039725853e-05,1,"['n27', 'n29', 'n31', 'n33', 'n34', 'n32', 'n28', 'n36', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment REJECTED by PRE_APPROVER', '>>'), ('>>', None), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.008082167000000084,0.007445167000000086,0.0008286150000005321,19,55,101,65,36,0,12,0,0,0,3,14
0.0013281645106599262,1,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n45', 'n43', 'n42', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment REJECTED by MISSING', '>>'), ('>>', None)]",0.013110292000000023,0.012366790000000072,0.0007711229999998181,23,62,131,82,49,0,20,0,0,0,4,15
4.676245367046218e-05,4,"['n27', 'n31', 'n34', 'n33', 'n32', 'n29', 'n28', 'n36', 'n46', 'n51', 'n53', 'n55', 'n57']","[('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('Request For Payment REJECTED by PRE_APPROVER', '>>'), ('>>', None), ('>>', None), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('Request For Payment REJECTED by PRE_APPROVER', '>>'), ('Request For Payment REJECTED by EMPLOYEE', '>>'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.016783749999999986,0.014521957999999668,0.0010703319999998406,48,155,223,155,68,0,10,0,0,0,6,17
0.0005862961457958946,4,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n43', 'n45', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment APPROVED by PRE_APPROVER', '>>'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('Request For Payment REJECTED by MISSING', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER'), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', '>>'), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.014006458,0.012222165000000285,0.0011205799999990385,54,167,255,173,82,0,17,0,0,0,9,18
0.0013281581559217175,0,"['n27', 'n29', 'n30', 'n28', 'n36', 'n47', 'n49', 'n50', 'n48', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment APPROVED by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR'), ('Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by DIRECTOR'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.0010528330000000308,0.0006903750000000208,0.0007232520000007847,14,39,56,40,16,0,1,0,0,0,3,13
4.212784133812928e-06,5,"['n27', 'n31', 'n29', 'n34', 'n33', 'n32', 'n28', 'n37', 'n41', 'n43', 'n44', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by EMPLOYEE', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.07248658400000008,0.06655808199999957,0.001791241999998583,128,408,768,451,317,0,92,0,0,0,10,22
0.00103026972963765,1,"['n27', 'n30', 'n29', 'n28', 'n36', 'n46', 'n51', 'n53', 'n55', 'n58']","[('>>', None), ('>>', None), ('>>', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment SAVED by EMPLOYEE', 'Request For Payment SAVED by EMPLOYEE')]",0.001107249999999893,0.000781875000000043,0.0008083720000002792,11,34,47,35,12,0,1,0,0,0,1,10
0.0007604961756609087,0,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n43', 'n44', 'n42', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.0017174159999999716,0.0012983760000000455,0.0007292069999998985,16,43,65,45,20,0,2,0,0,0,2,14
7.579209712090913e-05,3,"['n27', 'n31', 'n34', 'n29', 'n33', 'n32', 'n28', 'n36', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.01590983300000004,0.014245288000000245,0.0008713229999998129,46,135,227,149,78,0,22,0,0,0,5,16
5.1187064139113416e-05,2,"['n27', 'n31', 'n29', 'n34', 'n33', 'n32', 'n28', 'n36', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment APPROVED by PRE_APPROVER', '>>'), ('>>', None), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.015564249999999946,0.01472450000000014,0.000976080000000934,22,64,139,86,53,0,22,0,0,0,4,15
